0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12622,12623,0,0,0,5350,5353,5354,5355,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12622,12623,0,12638,12639,0,0,0,5414,5415,5415,5415,5371,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12638,12639,0,0,0,0,0,0,5414,5415,5415,5415,5419,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5414,5415,5415,5415,5419,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5414,5415,5415,5415,5419,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5350,5351,5351,5351,5351,5353,5351,5351,5354,5354,5355,0,0,0,0,0,5414,5415,5415,5415,5419,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5398,5415,5415,5415,5415,5415,5415,5415,5415,5415,5371,0,0,0,0,0,5414,5415,5415,5415,5419,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5398,5415,5415,5415,5415,5415,5415,5415,5415,5415,5415,5327,0,0,0,0,5414,5415,5415,5415,5419,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5366,5415,5415,5415,5415,5415,5415,5415,5415,5415,5415,5415,5327,0,0,0,5414,5415,5415,5415,5419,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5414,5415,5415,5415,5415,5415,5415,5415,5415,5415,5415,5415,5415,0,0,0,5414,5415,5415,5415,5419,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5366,5415,5415,5415,5387,5435,0,0,0,5372,5415,5415,5415,5327,0,0,5414,5415,5415,5415,5419,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5366,5415,5415,5415,5387,0,0,0,0,0,5372,5415,5415,5415,5327,5351,5324,5415,5415,5415,5419,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5324,5415,5415,5415,5415,5387,0,0,0,0,0,0,0,5415,5415,5415,5415,5415,5415,5415,5375,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5415,5415,5415,5415,5415,5387,0,0,0,0,0,0,0,5372,5415,5415,5415,5415,5415,5375,5435,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5353,5353,5353,5415,5415,5415,5415,5415,5387,0,0,0,0,0,0,0,0,0,5372,5415,5415,5375,5435,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5324,5415,5415,5415,5415,5415,5415,5415,5415,5387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,79,0
0,0,0,0,0,0,0,0,0,0,0,5324,5415,5415,5415,5415,5415,5415,5415,5415,5415,5415,5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,95,0
0,78,79,0,0,0,0,0,5324,5415,5415,5415,5415,5415,5415,5415,5415,5415,5415,5415,5415,5375,5435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5324,5415,5415,5415,5415,5415,5415,5415,5415,5415,5415,5375,5435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5324,5415,5415,5415,5415,5415,5415,5415,5415,5415,5415,5435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5350,5324,5415,5415,5415,5415,5432,5434,5432,5433,5432,5433,5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,105,0,0
66,67,0,5366,5384,5415,5415,5415,5434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,121,0,0
82,83,0,5366,5384,5415,5415,5434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,137,0,0
0,0,5351,5369,5415,5415,5434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,153,0,0
0,5351,5369,5415,5415,5434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,47,0,0,0,0,0
5351,5415,5415,5415,5432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,79,0,0,0,62,63,0,0,12782,12783,0
5415,5415,5415,5419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,95,0,0,12782,12783,0,0,0,12798,12799,0
5415,5415,5415,5434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12798,12799,0,0,0,0,0,0
